HISTORIALCREDITO;SALDOCUENTAAHORROS;TIEMPOEMPLEO;ESTADOCIVILYSEXO;ACTIVOS;VIVIENDA;EMPLEO;PROPOSITOCREDITO_A40;PROPOSITOCREDITO_A41;PROPOSITOCREDITO_A410;PROPOSITOCREDITO_A42;PROPOSITOCREDITO_A43;PROPOSITOCREDITO_A44;PROPOSITOCREDITO_A45;PROPOSITOCREDITO_A46;PROPOSITOCREDITO_A48;PROPOSITOCREDITO_A49;GARANTE_A101;GARANTE_A102;GARANTE_A103;TRABAJADOREXTRANJERO_A201;TRABAJADOREXTRANJERO_A202;PLAZOMESESCREDITO;MONTOCREDITO;TASAPAGO;AVALUOVIVIENDA;EDAD;CANTIDADCREDITOSEXISTENTES;TIPOCLIENTE
0.5;0.5;0.5;0.0;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.03823157894736842;0.4444444444444444;0.0;0.125;0.25;1
0.75;0.0;0.5;0.6666666666666666;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20588235294117646;0.2506947368421053;0.2222222222222222;0.00012000480019200768;0.44642857142857145;0.25;1
1.0;0.25;0.75;1.0;0.6666666666666666;0.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.38235294117647056;0.24997894736842105;0.0;0.00012000480019200768;0.0892857142857143;0.5;1
1.0;0.0;1.0;0.3333333333333333;1.0;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.6470588235294117;0.24812631578947367;0.6666666666666666;0.00012000480019200768;0.6964285714285714;0.5;2
1.0;0.0;0.25;0.3333333333333333;0.6666666666666666;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.10294117647058824;0.04812631578947369;0.6666666666666666;0.00012000480019200768;0.28571428571428575;0.5;1
0.5;0.5;1.0;0.6666666666666666;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.08627368421052631;0.6666666666666666;0.00012000480019200768;0.35714285714285715;0.25;1
0.5;0.5;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.029411764705882346;0.046400000000000004;0.0;4.000160006400256e-05;0.07142857142857145;0.25;1
1.0;0.0;0.5;0.6666666666666666;0.3333333333333333;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.10294117647058824;0.2938105263157895;0.0;0.00012000480019200768;0.35714285714285715;0.5;1
0.5;0.25;0.5;0.3333333333333333;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.1176470588235294;0.07675789473684211;0.6666666666666666;4.000160006400256e-05;0.16071428571428575;0.25;1
0.75;1.0;0.25;0.6666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2941176470588235;0.08770526315789473;0.6666666666666666;4.000160006400256e-05;0.17857142857142855;0.25;1
0.75;0.0;1.0;0.6666666666666666;0.6666666666666666;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.338235294117647;0.24063157894736845;0.0;4.000160006400256e-05;0.19642857142857145;0.5;1
0.5;0.0;0.5;0.6666666666666666;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.042610526315789474;0.4444444444444444;4.000160006400256e-05;0.10714285714285715;0.25;1
0.5;1.0;0.5;0.6666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20588235294117646;0.13170526315789474;0.2222222222222222;0.0;0.21428571428571425;0.25;1
0.75;0.0;1.0;0.6666666666666666;1.0;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.0831578947368421;0.6666666666666666;0.00012000480019200768;0.6785714285714286;0.5;2
0.25;1.0;0.5;0.6666666666666666;0.0;0.5;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.029411764705882346;0.022442105263157895;0.0;4.000160006400256e-05;0.125;0.25;1
0.5;1.0;0.0;0.6666666666666666;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.2618105263157895;0.2222222222222222;0.0;0.5892857142857142;0.25;2
1.0;0.0;0.5;0.3333333333333333;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.3922526315789474;0.2222222222222222;4.000160006400256e-05;0.21428571428571425;0.5;1
0.5;0.0;1.0;0.3333333333333333;0.6666666666666666;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20588235294117646;0.0720421052631579;0.4444444444444444;4.000160006400256e-05;0.07142857142857145;0.25;1
1.0;0.0;0.25;0.3333333333333333;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.47058823529411764;0.25174736842105266;0.6666666666666666;0.00012000480019200768;0.07142857142857145;0.5;2
0.5;0.0;0.5;1.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.07352941176470588;0.0480421052631579;0.2222222222222222;0.0;0.14285714285714285;0.25;1
1.0;1.0;1.0;0.6666666666666666;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.16176470588235292;0.05418947368421053;0.6666666666666666;0.00012000480019200768;0.5535714285714286;0.5;1
0.0;0.0;1.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.07170526315789473;0.6666666666666666;0.00012000480019200768;0.75;0.25;2
0.0;0.0;0.5;0.6666666666666666;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.6470588235294117;0.5966736842105262;0.2222222222222222;4.000160006400256e-05;0.10714285714285715;0.25;2
0.5;0.0;0.25;0.3333333333333333;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2941176470588235;0.12341052631578947;0.6666666666666666;0.00012000480019200768;0.125;0.25;1
0.5;1.0;1.0;0.6666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.338235294117647;0.208;0.6666666666666666;0.00012000480019200768;0.5178571428571428;1.0;1
0.5;0.0;0.25;0.3333333333333333;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.08088421052631578;0.2222222222222222;4.000160006400256e-05;0.17857142857142855;0.25;1
0.5;0.75;0.5;1.0;0.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.03187368421052632;0.6666666666666666;0.0;0.0535714285714286;0.25;1
0.5;0.0;0.5;0.6666666666666666;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.06606315789473684;0.6666666666666666;0.00012000480019200768;0.32142857142857145;0.25;2
0.5;1.0;0.5;0.3333333333333333;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.09027368421052631;0.6666666666666666;0.00012000480019200768;0.10714285714285715;0.25;1
0.5;0.0;0.5;0.3333333333333333;0.3333333333333333;0.5;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.3319157894736842;0.0;4.000160006400256e-05;0.19642857142857145;0.25;1
1.0;1.0;1.0;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.044117647058823525;0.020210526315789477;0.6666666666666666;4.000160006400256e-05;0.48214285714285715;0.5;1
1.0;0.0;1.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.058823529411764705;0.038484210526315794;0.4444444444444444;0.00012000480019200768;0.5714285714285714;0.5;1
1.0;0.0;0.75;0.3333333333333333;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5588235294117647;0.24016842105263156;0.2222222222222222;0.0;0.39285714285714285;0.5;1
0.5;1.0;1.0;0.6666666666666666;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.0727157894736842;0.6666666666666666;0.00012000480019200768;0.37499999999999994;0.25;2
1.0;0.0;1.0;0.6666666666666666;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.053726315789473685;0.6666666666666666;0.00012000480019200768;0.8392857142857144;0.5;1
0.5;0.0;0.25;0.6666666666666666;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5588235294117647;0.15642105263157893;0.6666666666666666;8.000320012800511e-05;0.26785714285714285;0.25;2
0.75;0.0;0.75;0.6666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.10294117647058824;0.19035789473684211;0.2222222222222222;0.00012000480019200768;0.5714285714285714;0.25;1
0.0;1.0;0.5;0.6666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.7352941176470588;0.3867789473684211;0.2222222222222222;4.000160006400256e-05;0.35714285714285715;0.25;1
0.5;0.0;0.25;1.0;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.38235294117647056;0.15082105263157894;0.2222222222222222;0.0;0.0535714285714286;0.25;1
0.5;1.0;0.25;0.3333333333333333;0.6666666666666666;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2941176470588235;0.23970526315789473;0.0;0.0;0.44642857142857145;0.5;2
0.5;0.5;1.0;0.6666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.16176470588235292;0.04054736842105264;0.6666666666666666;8.000320012800511e-05;0.49999999999999994;0.25;1
0.5;0.25;0.5;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.20588235294117646;0.05549473684210527;0.4444444444444444;0.00012000480019200768;0.0892857142857143;0.25;1
0.5;0.0;1.0;0.3333333333333333;0.0;0.5;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.2941176470588235;0.06336842105263157;0.6666666666666666;0.00012000480019200768;0.6964285714285714;0.25;1
0.5;0.0;1.0;0.6666666666666666;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.08823529411764706;0.08694736842105263;0.4444444444444444;0.00012000480019200768;0.5892857142857142;0.25;1
1.0;0.0;0.5;0.3333333333333333;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.1176470588235294;0.048926315789473686;0.6666666666666666;4.000160006400256e-05;0.17857142857142855;0.5;1
1.0;0.0;0.25;0.3333333333333333;0.3333333333333333;0.5;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.20588235294117646;0.044000000000000004;0.6666666666666666;0.0;0.14285714285714285;0.5;1
0.5;0.25;0.5;0.6666666666666666;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.47058823529411764;0.5205052631578947;0.0;0.00012000480019200768;0.49999999999999994;0.25;2
